125.0, 170.0, 0.5
125.13825000000003, 170.22473, 0.5
125.25054999999998, 170.478365, 0.5
125.33245, 170.75786, 0.5
125.37979999999999, 171.05955, 0.5
125.3888, 171.379165, 0.5
125.35624999999999, 171.71193, 0.5
125.27960000000002, 172.05255, 0.5
125.15683000000001, 172.3954, 0.5
124.98669999999998, 172.73448, 0.5
124.76875000000001, 173.06357, 0.5
124.50324999999998, 173.37631, 0.5
124.19125000000003, 173.66632, 0.5
123.83478000000002, 173.92726, 0.5
123.43650000000002, 174.15295, 0.5
123.0, 174.3375, 0.5
122.52960000000002, 174.47534, 0.5
122.03044999999997, 174.56143, 0.5
121.50824999999998, 174.59123, 0.5
120.96935000000002, 174.560885, 0.5
120.42084999999997, 174.46725, 0.5
119.87004999999999, 174.308015, 0.5
119.32479999999998, 174.081725, 0.5
118.79318, 173.78784, 0.5
118.28345000000002, 173.42679, 0.5
117.80383499999999, 173.0, 0.5
117.36266999999998, 172.5099, 0.5
116.96792499999998, 171.95995, 0.5
116.62738000000002, 171.35455, 0.5
116.3483, 170.699125, 0.5
116.13749999999999, 170.0, 0.5
116.00105000000002, 169.26439, 0.5
115.944275, 168.500275, 0.5
115.97167999999999, 167.71637, 0.5
116.08672999999999, 166.92203, 0.5
116.2919, 166.12709, 0.5
116.58852999999999, 165.34181, 0.5
116.97680000000003, 164.5767, 0.5
117.45569999999998, 163.84244, 0.5
118.02292, 163.14966, 0.5
118.67500000000001, 162.5089, 0.5
119.40715, 161.93036, 0.5
120.21339999999998, 161.42386, 0.5
121.08667000000003, 160.9986, 0.5
122.01861500000001, 160.6631, 0.5
122.99997000000002, 160.425, 0.5
124.02044999999998, 160.290985, 0.5
125.06885, 160.266615, 0.5
126.13342499999999, 160.356275, 0.5
127.20155, 160.563065, 0.5
128.260375, 160.88867, 0.5
129.29663, 161.33339, 0.5
130.29685, 161.89598, 0.5
131.24761999999998, 162.57373, 0.5
132.13580000000002, 163.3624, 0.5
132.948425, 164.25621, 0.5
133.67322000000001, 165.24791, 0.5
134.29852499999998, 166.328825, 0.5
134.81357000000003, 167.48889, 0.5
135.2086, 168.716765, 0.5
135.47500000000002, 169.99994, 0.5
135.60559999999998, 171.32485, 0.5
135.59447999999998, 172.67697, 0.5
135.43747000000002, 174.0411, 0.5
135.13189999999997, 175.4014, 0.5
134.67694999999998, 176.74161, 0.5
134.07344999999998, 178.04525, 0.5
133.32420000000002, 179.295835, 0.5
132.4337, 180.47705, 0.5
131.408325, 181.572935, 0.5
130.25631499999997, 182.56815, 0.5
128.98757999999998, 183.44812, 0.5
127.6137, 184.19925, 0.5
126.14789999999999, 184.80915, 0.5
124.60467499999999, 185.266725, 0.5
123.00009999999997, 185.5625, 0.5
121.35116499999998, 185.6886, 0.5
119.67593499999998, 185.638975, 0.5
117.99324999999999, 185.40953, 0.5
116.32247999999998, 184.99817, 0.5
114.6834, 184.40494, 0.5
113.09589999999997, 183.63199, 0.5
111.57968, 182.683685, 0.5
110.15417500000001, 181.56655, 0.5
108.83819999999997, 180.28925, 0.5
107.64972, 178.862565, 0.5
106.60568, 177.299285, 0.5
105.72167999999999, 175.61412, 0.5
105.01186999999999, 173.82355, 0.5
104.48865, 171.945665, 0.5
104.16250000000002, 170.00003, 0.5
104.04192999999998, 168.00746, 0.5
104.13315, 165.98975, 0.5
104.44012500000002, 163.96955, 0.5
104.96432499999997, 161.97, 0.5
105.70474999999999, 160.014585, 0.5
106.65786500000002, 158.12674, 0.5
107.817565, 156.32965, 0.5
109.17523, 154.646, 0.5
110.71972499999998, 153.0976, 0.5
112.43752999999998, 151.7052, 0.5
114.31279999999998, 150.488175, 0.5
116.32760000000002, 149.4643, 0.5
118.46185000000003, 148.649475, 0.5
120.69381499999997, 148.057525, 0.5
123.00004999999999, 147.7, 0.5
125.35590000000002, 147.58597, 0.5
127.73547500000001, 147.7219, 0.5
130.11212, 148.111465, 0.5
132.45877000000002, 148.75554, 0.5
134.74804999999998, 149.65207, 0.5
136.95266500000002, 150.796035, 0.5
139.04586999999998, 152.179475, 0.5
141.00155, 153.791535, 0.5
142.79475000000002, 155.6185, 0.5
144.40173499999997, 157.6439, 0.5
145.80065000000002, 159.8487, 0.5
146.97145, 162.21141, 0.5
147.89634999999998, 164.70833, 0.5
148.56005, 167.31375, 0.5
148.95, 170.00023, 0.5
149.05644999999998, 172.73889, 0.5
148.87277, 175.4997, 0.5
148.39550000000003, 178.251785, 0.5
147.6245, 180.963835, 0.5
146.56295, 183.604415, 0.5
145.21747, 186.1423, 0.5
143.59789999999998, 188.546875, 0.5
141.7176, 190.788465, 0.5
139.5929, 192.83876, 0.5
137.24345, 194.67108, 0.5
134.69164999999998, 196.260775, 0.5
131.962675, 197.58551, 0.5
129.08416499999998, 198.62558, 0.5
126.08587499999999, 199.364135, 0.5
122.999575, 199.7875, 0.5
119.85849999999999, 199.88535, 0.5
116.69704999999999, 199.65082, 0.5
113.55059999999997, 199.0808, 0.5
110.45477499999998, 198.175825, 0.5
107.4454, 196.94035, 0.5
104.55779999999999, 195.3826, 0.5
101.82663000000002, 193.5146, 0.5
99.28525000000002, 191.35211, 0.5
96.96549999999999, 188.914475, 0.5
94.89718500000001, 186.2245, 0.5
93.10779, 183.30821, 0.5
91.62207000000001, 180.19465, 0.5
90.46179000000001, 176.91556, 0.5
89.64532500000001, 173.505065, 0.5
89.1875, 169.99933, 0.5
89.0993, 166.4362, 0.5
89.38772499999999, 162.854765, 0.5
90.0556, 159.295, 0.5
91.10155, 155.79715, 0.5
92.519835, 152.4015, 0.5
94.30049, 149.1478, 0.5
96.42927499999999, 146.07477, 0.5
98.88776999999999, 143.21974, 0.5
101.65359999999998, 140.618165, 0.5
104.70049999999998, 138.303175, 0.5
107.99871999999999, 136.30516, 0.5
111.51515, 134.65143, 0.5
115.213685, 133.365815, 0.5
119.05579999999998, 132.46834, 0.5
123.00049999999999, 131.97499, 0.5
127.00522000000001, 131.89743, 0.5
131.026, 132.242765, 0.5
135.01806499999998, 133.013535, 0.5
138.93630000000002, 134.20746, 0.5
142.73575, 135.81745, 0.5
146.37213000000003, 137.831665, 0.5
149.8023, 140.233565, 0.5
152.98485, 143.00194, 0.5
155.88065, 146.111175, 0.5
158.45305000000002, 149.5315, 0.5
160.66865, 153.229125, 0.5
162.49745000000001, 157.16675, 0.5
163.9135, 161.30377, 0.5
164.89508, 165.59683, 0.5
165.425, 170.00017, 0.5
165.66645, 172.23625, 0.5
165.7901, 174.49765, 0.5
165.79405000000003, 176.77817, 0.5
165.67649999999998, 179.07147, 0.5
165.43628, 181.3711, 0.5
165.07226500000002, 183.67047, 0.5
164.58384999999998, 185.96295, 0.5
163.970825, 188.241835, 0.5
163.23321499999997, 190.500335, 0.5
162.37144999999998, 192.73166, 0.5
161.38638500000002, 194.929015, 0.5
160.279175, 197.085585, 0.5
159.05145, 199.194625, 0.5
157.70508, 201.24942, 0.5
156.24239999999998, 203.243315, 0.5
154.66609999999997, 205.169785, 0.5
152.97922, 207.022385, 0.5
151.18518, 208.79483, 0.5
149.28771999999998, 210.48095, 0.5
147.29095, 212.074815, 0.5
145.19937, 213.57062, 0.5
143.01772999999997, 214.9628, 0.5
140.75115, 216.246035, 0.5
138.4051, 217.41522, 0.5
135.98525, 218.46559, 0.5
133.49761999999998, 219.39260000000002, 0.5
130.948515, 220.19201500000003, 0.5
128.34445, 220.86, 0.5
125.69220000000001, 221.39288499999998, 0.5
122.99878000000001, 221.78750000000002, 0.5
120.27134999999998, 222.04101500000002, 0.5
117.51740000000001, 222.15095000000002, 0.5
114.74439999999998, 222.11517500000002, 0.5
111.96008499999999, 221.93200000000002, 0.5
109.1723, 221.60019999999997, 0.5
106.388915, 221.11885, 0.5
103.61804999999998, 220.4875, 0.5
100.86767500000002, 219.70614999999998, 0.5
98.14598000000001, 218.77519, 0.5
95.46106, 217.695525, 0.5
92.82103000000001, 216.468415, 0.5
90.23396500000001, 215.09561, 0.5
87.707885, 213.57927, 0.5
85.25073, 211.92205, 0.5
82.87035, 210.12697, 0.5
80.57441499999999, 208.19755, 0.5
78.370485, 206.1377, 0.5
76.26593, 203.951765, 0.5
74.2679, 201.6445, 0.5
72.38335000000001, 199.22107, 0.5
70.61895000000001, 196.68701, 0.5
68.98114000000001, 194.04828, 0.5
67.47603000000001, 191.31119, 0.5
66.10943499999999, 188.48239, 0.5
64.88685000000001, 185.56888, 0.5
63.8134, 182.57799, 0.5
62.89383000000001, 179.517335, 0.5
62.13249999999999, 176.39485, 0.5
61.53336999999999, 173.2187, 0.5
61.09998999999999, 169.997315, 0.5
60.83545000000001, 166.73935, 0.5
60.74238500000001, 163.45366, 0.5
60.82298499999999, 160.14925, 0.5
61.07896500000001, 156.83531, 0.5
61.51153500000001, 153.52115, 0.5
62.121430000000004, 150.21617, 0.5
62.908860000000004, 146.92987, 0.5
63.87356500000001, 143.67177, 0.5
65.01473999999999, 140.45145, 0.5
66.331085, 137.278425, 0.5
67.82077000000001, 134.16223, 0.5
69.48147499999999, 131.11232, 0.5
71.31030000000001, 128.13806, 0.5
73.30391, 125.24871999999999, 0.5
75.45843500000001, 122.45337, 0.5
77.76947000000001, 119.76096999999999, 0.5
80.23216, 117.18023500000001, 0.5
82.84114, 114.71966499999999, 0.5
85.59058999999999, 112.38752500000001, 0.5
88.47421499999999, 110.19176999999999, 0.5
91.48523, 108.14006, 0.5
